id,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Outage_Risk
3806,,310.4,1227.95,46.8,21.0,428.33,0
3807,296.8,307.8,1431.55,36.4,126.0,507.57,1
3808,301.2,310.4,1304.79,44.0,113.0,490.35,0
3809,298.2,307.8,1492.89,31.5,64.0,499.47,0
3810,,309.4,1307.7,40.9,2.0,660.45,0
3811,301.1,311.1,1694.01,23.8,170.0,691.6,1
3812,300.8,311.2,1450.74,31.9,178.0,639.77,0
3813,302.3,311.7,1149.57,48.8,0.0,465.6,0
3814,302.1,310.9,1342.88,30.3,186.0,486.61,0
3815,300.7,310.2,1254.02,50.6,83.0,511.14,0
3816,302.3,311.7,1397.69,43.2,128.0,690.44,0
3817,296.9,308.0,1384.74,41.0,120.0,653.99,0
3818,297.4,308.3,1351.72,41.9,47.0,563.82,0
3819,303.6,312.6,1361.61,40.2,155.0,541.66,0
3820,296.3,307.2,1315.71,42.5,35.0,527.65,0
3821,300.6,,1420.59,41.9,19.0,735.15,1
3822,299.8,310.3,1603.9,23.7,198.0,657.79,1
3823,299.2,310.6,1243.89,61.9,42.0,561.11,1
3824,301.1,310.6,1288.78,43.9,111.0,549.12,0
3825,300.7,310.5,1304.85,41.1,201.0,513.61,0
3826,302.0,310.4,1076.1,55.6,79.0,484.76,0
3827,298.2,308.9,1222.59,45.0,85.0,642.78,0
3828,299.0,308.2,1214.02,42.7,50.0,168.61,0
3829,302.8,312.2,1327.15,40.2,230.0,579.29,0
3830,301.1,310.1,1524.62,27.2,40.0,674.17,0
3831,299.3,309.1,1394.74,40.7,120.0,476.54,1
3832,298.0,307.5,1390.38,36.3,98.0,689.4,1
3833,303.4,311.9,1306.08,50.0,54.0,584.47,0
3834,302.4,311.1,1507.26,33.9,139.0,659.27,0
3835,298.8,309.7,1442.83,40.4,169.0,705.31,0
3836,302.7,312.2,1196.44,58.6,,446.48,0
3837,301.5,310.5,1471.64,33.5,157.0,555.18,1
3838,303.3,312.5,1786.37,20.6,130.0,591.28,0
3839,299.3,309.2,1267.87,37.5,111.0,617.82,0
3840,300.1,309.7,1928.28,17.5,173.0,846.58,1
3841,298.9,310.2,1192.43,57.2,183.0,397.43,0
3842,298.5,309.1,1852.19,19.0,184.0,969.38,1
3843,303.9,313.0,1374.81,36.8,140.0,618.26,0
3844,,309.4,1309.35,45.4,70.0,333.97,0
3845,,309.0,1176.07,,173.0,462.52,0
3846,297.5,308.7,1228.1,53.6,194.0,424.55,0
3847,297.2,308.4,1351.3,51.2,102.0,504.66,0
3848,300.7,310.9,1226.93,51.2,63.0,588.21,0
3849,297.3,308.0,1252.28,49.1,206.0,261.73,0
3850,299.7,310.5,1440.08,35.4,134.0,415.99,0
3851,298.5,308.3,1339.34,,20.0,551.61,0
3852,300.1,309.3,1287.6,45.8,163.0,619.18,0
3853,300.6,310.0,1247.78,55.2,90.0,394.94,1
3854,297.4,308.8,1189.64,53.5,169.0,352.09,0
3855,298.9,308.2,1207.96,47.8,40.0,246.94,0
3856,299.8,309.4,1340.79,37.4,,673.9,0
3857,301.2,310.9,1196.1,50.8,118.0,466.39,0
3858,297.9,308.1,1468.47,33.5,212.0,619.26,0
3859,300.7,309.6,1329.08,43.0,61.0,588.75,0
3860,298.9,310.4,1599.92,26.3,30.0,679.63,1
3861,303.6,312.8,1251.61,43.2,23.0,513.41,0
3862,,309.9,1344.38,31.8,154.0,609.95,0
3863,300.7,310.6,1359.44,35.6,105.0,332.99,0
3864,296.9,308.3,1370.28,38.8,189.0,770.54,0
3865,,309.7,1323.05,38.1,153.0,421.19,0
3866,297.8,308.5,1395.02,46.3,194.0,521.31,1
3867,301.3,309.9,1401.86,36.0,213.0,609.65,1
3868,297.4,308.5,1306.01,48.6,75.0,568.39,0
3869,304.0,313.2,1483.6,30.6,121.0,678.75,0
3870,298.3,308.1,1358.27,33.9,82.0,487.16,0
3871,,312.3,1406.81,36.6,46.0,459.86,0
3872,300.5,311.4,1465.18,32.7,44.0,466.05,0
3873,298.4,308.0,1355.38,42.8,125.0,591.87,0
3874,300.2,311.5,1509.78,31.0,193.0,774.58,0
3875,298.7,309.9,1851.75,18.2,205.0,851.04,1
3876,,311.2,1582.06,23.8,196.0,725.16,0
3877,298.2,307.8,1413.97,36.6,185.0,568.67,1
3878,299.9,309.4,1378.77,42.8,190.0,598.24,0
3879,300.0,309.5,1685.86,22.4,79.0,631.73,1
3880,296.8,308.0,1344.21,39.4,29.0,550.34,1
3881,299.2,309.1,1434.72,38.1,109.0,631.59,0
3882,301.7,310.6,1275.78,56.9,47.0,426.31,0
3883,298.5,309.6,1272.65,41.5,105.0,529.49,0
3884,300.5,310.8,1281.77,46.6,155.0,340.19,0
3885,,308.4,1421.69,38.3,93.0,704.72,0
3886,302.2,311.8,1462.19,36.0,158.0,601.89,0
3887,304.0,313.1,1335.26,45.5,166.0,451.47,0
3888,300.8,,1363.47,41.1,176.0,576.62,1
3889,300.3,310.2,1366.37,44.7,203.0,534.03,1
3890,298.8,309.7,1310.69,47.7,101.0,501.64,0
3891,302.5,310.3,1369.55,27.3,186.0,735.98,0
3892,300.9,310.5,1434.79,40.1,79.0,490.59,0
3893,301.8,311.1,1496.89,31.6,199.0,801.47,0
3894,,310.7,1248.12,50.3,20.0,630.13,1
3895,303.0,311.3,1319.7,43.0,210.0,577.28,0
3896,303.7,312.6,1514.57,29.1,141.0,710.82,1
3897,304.0,313.0,1388.42,45.9,64.0,587.85,0
3898,303.6,,1289.79,45.6,9.0,495.62,0
3899,296.8,307.9,1511.99,31.8,76.0,545.15,0
3900,297.3,307.9,1476.83,30.2,80.0,569.85,0
3901,298.9,310.0,1340.72,49.3,18.0,457.0,0
3902,301.0,309.9,1373.31,41.8,19.0,538.01,0
3903,300.6,309.4,1299.18,49.2,235.0,589.14,0
3904,297.4,308.9,1360.32,46.3,137.0,454.72,0
3905,296.3,307.2,1320.89,45.9,,579.34,0
3906,297.9,307.7,1427.67,34.7,74.0,560.33,0
3907,303.7,,1423.89,33.3,153.0,683.44,0
3908,298.7,309.9,1467.47,29.1,195.0,579.32,0
3909,303.0,311.2,1485.23,32.6,63.0,661.79,0
3910,302.4,310.2,1410.82,31.2,139.0,564.51,0
3911,300.9,310.4,1406.73,,67.0,529.18,0
3912,302.5,311.4,1482.28,31.7,225.0,741.93,0
3913,298.2,308.1,1437.84,34.9,67.0,630.86,0
3914,303.7,312.7,1334.3,48.5,147.0,492.6,0
3915,298.6,309.9,1473.53,30.6,2.0,487.32,1
3916,298.8,309.8,1388.8,33.7,143.0,504.98,0
3917,302.6,312.0,1375.69,45.0,79.0,532.75,0
3918,299.8,309.8,1348.16,33.4,153.0,520.86,0
3919,302.3,310.9,1615.47,24.5,73.0,862.7,1
3920,302.2,311.4,1442.16,35.4,70.0,556.1,0
3921,297.3,308.0,1371.61,36.0,59.0,570.06,0
3922,300.6,310.8,1244.89,48.1,,540.29,0
3923,303.5,312.5,1238.74,46.1,,568.61,0
3924,298.0,307.8,1127.27,60.5,81.0,469.56,0
3925,300.5,312.0,1390.37,42.9,25.0,669.17,0
3926,299.6,309.2,1525.6,26.5,,587.31,0
3927,300.3,311.8,1343.72,45.1,181.0,569.23,1
3928,298.7,309.5,1351.57,38.8,116.0,596.46,1
3929,297.8,308.4,1247.31,47.1,150.0,509.71,0
3930,298.5,309.5,1334.85,44.8,92.0,549.38,0
3931,298.1,307.7,1326.9,,73.0,513.11,0
3932,302.2,310.4,1334.35,47.5,167.0,608.7,0
3933,297.4,308.4,1228.09,50.6,220.0,571.82,0
3934,300.1,309.2,1287.57,37.6,73.0,507.2,0
3935,300.3,309.9,1249.02,55.3,4.0,545.6,0
3936,303.7,312.3,1567.75,26.4,190.0,625.98,0
3937,301.2,310.4,1229.0,,115.0,634.26,0
3938,303.7,313.1,1557.95,34.8,50.0,699.06,1
3939,300.3,311.7,1211.34,55.2,18.0,308.7,0
3940,299.9,310.3,1468.45,29.1,152.0,565.26,1
3941,299.8,309.2,1425.7,37.5,109.0,574.51,0
3942,296.6,307.5,1414.06,35.0,201.0,692.08,0
3943,298.5,308.0,1371.16,37.3,29.0,440.48,0
3944,300.6,312.2,1154.71,54.7,52.0,566.98,1
3945,298.7,309.6,1310.04,55.6,194.0,532.05,0
3946,302.3,311.7,1292.42,41.2,147.0,485.11,1
3947,298.4,309.4,1480.44,24.3,68.0,576.96,1
3948,302.0,310.0,1645.86,22.9,,608.02,0
3949,303.0,311.2,1528.1,29.8,186.0,590.57,0
3950,299.3,310.4,1242.75,44.9,162.0,617.29,0
3951,298.0,308.1,1198.13,51.6,197.0,480.95,0
3952,303.5,313.0,1320.18,41.0,56.0,503.01,0
3953,298.9,309.3,1431.88,30.7,65.0,633.77,0
3954,297.4,308.5,1308.91,55.9,153.0,537.15,0
3955,299.2,308.7,1267.24,47.0,198.0,448.61,1
3956,297.1,,1656.77,24.3,219.0,789.13,1
3957,300.2,311.7,1443.72,39.5,,431.81,1
3958,300.5,310.0,1332.99,,208.0,444.5,0
3959,300.5,309.5,1346.72,38.5,108.0,656.89,0
3960,299.6,309.1,1416.91,39.2,,425.85,0
3961,297.5,309.5,1415.38,,60.0,825.43,0
3962,302.1,310.1,1599.18,28.9,176.0,682.47,1
3963,297.7,308.2,1332.57,40.1,165.0,592.87,0
3964,301.7,310.5,1191.94,50.0,,373.48,0
3965,297.3,308.7,1302.08,46.2,16.0,503.62,0
3966,302.6,312.1,1796.83,21.9,200.0,610.88,1
3967,302.9,312.4,1204.51,50.9,5.0,495.19,0
3968,300.1,309.7,1256.54,48.3,118.0,596.59,1
3969,301.0,311.5,1375.74,34.9,,519.56,0
3970,296.8,308.0,1398.39,38.3,9.0,500.33,0
3971,302.6,,1342.51,39.0,,618.74,0
3972,300.7,312.4,1314.03,47.2,74.0,509.33,0
3973,299.8,309.5,1281.37,43.2,153.0,516.3,0
3974,300.6,311.1,1277.09,40.2,28.0,525.53,0
3975,301.7,,1335.1,39.6,56.0,512.35,0
3976,302.4,311.1,1703.61,24.5,156.0,655.87,0
3977,300.6,310.3,1711.09,22.3,223.0,636.66,1
3978,299.3,308.5,1242.11,42.2,30.0,579.82,0
3979,300.0,311.5,1571.91,28.3,83.0,763.2,1
3980,297.2,308.1,1365.57,31.2,,622.92,1
3981,300.1,309.1,1330.46,46.9,116.0,572.39,1
3982,303.4,311.9,1383.34,42.2,36.0,510.54,0
3983,297.7,308.1,1319.01,48.8,183.0,510.05,1
3984,303.5,312.9,1171.33,64.4,113.0,652.49,0
3985,299.7,309.1,1336.45,40.0,123.0,493.75,0
3986,298.6,309.8,1271.42,,115.0,415.67,0
3987,304.2,313.4,1494.31,31.7,23.0,723.88,0
3988,300.7,311.7,1389.09,40.0,0.0,631.89,0
3989,303.4,311.5,1311.17,44.8,71.0,573.51,0
3990,299.1,308.3,1357.42,34.1,128.0,620.57,0
3991,298.8,309.8,1254.02,49.6,27.0,737.66,0
3992,302.6,,1141.46,54.1,19.0,493.04,0
3993,298.0,308.2,1360.16,45.5,,497.62,0
3994,298.4,309.1,1294.78,48.0,135.0,432.27,0
3995,297.6,308.6,1255.64,40.4,127.0,497.19,0
3996,298.2,309.1,1191.13,52.0,136.0,545.44,0
3997,303.4,311.8,1918.81,18.3,207.0,886.99,1
3998,303.8,312.5,1255.68,,180.0,443.88,0
3999,302.6,311.0,1490.5,38.0,99.0,556.27,1
4000,299.0,310.2,1433.38,37.8,42.0,491.09,1
4001,296.2,306.8,1515.28,31.1,136.0,745.04,1
4002,301.5,310.9,1214.49,50.6,11.0,352.21,0
4003,301.4,310.0,1480.92,29.8,44.0,693.15,1
4004,301.8,310.6,1250.75,54.7,95.0,469.37,0
4005,297.8,308.5,1366.09,44.7,88.0,457.38,0
4006,299.6,310.2,1583.2,24.8,99.0,657.47,1
4007,303.5,312.7,1283.01,47.0,23.0,716.75,0
4008,298.9,310.6,1392.41,52.7,2.0,495.17,0
4009,300.1,309.2,1302.38,42.9,148.0,546.87,0
4010,,308.5,1531.76,26.7,203.0,606.97,1
4011,302.5,311.4,1419.8,37.6,209.0,571.93,0
4012,301.9,310.8,1548.49,31.5,66.0,491.53,1
4013,300.1,309.2,1275.68,51.0,211.0,426.66,0
4014,,306.2,1280.85,48.9,65.0,383.95,0
4015,298.5,309.4,1194.88,48.7,56.0,372.11,0
4016,301.0,310.8,1406.36,34.9,196.0,522.47,0
4017,298.9,310.2,1437.32,36.1,126.0,557.53,0
4018,298.9,309.0,1266.65,65.7,191.0,685.46,0
4019,298.3,307.8,1687.54,22.1,104.0,700.09,1
4020,,310.7,1365.87,31.0,108.0,636.65,0
4021,297.5,308.3,1365.3,40.8,,654.59,0
4022,302.4,311.1,1701.2,,197.0,622.24,0
4023,297.4,307.9,1173.33,48.5,158.0,549.7,0
4024,297.8,309.1,1263.04,45.5,2.0,544.71,0
4025,302.3,310.8,1372.01,48.1,24.0,549.16,0
4026,297.1,308.3,1610.45,23.8,169.0,620.78,0
4027,300.6,309.6,1292.5,49.1,74.0,473.24,0
4028,299.3,308.6,1571.12,26.4,33.0,591.67,1
4029,302.1,311.4,1366.66,37.4,102.0,513.81,0
4030,303.7,312.8,1342.7,47.3,49.0,514.81,0
4031,298.9,310.1,1644.82,26.1,131.0,545.9,1
4032,298.0,308.8,1452.59,33.7,212.0,520.67,1
4033,301.5,310.7,1373.13,35.5,218.0,405.6,1
4034,298.2,308.0,1280.99,42.4,48.0,498.6,0
4035,297.5,308.4,1551.63,27.3,67.0,526.48,1
4036,299.7,311.1,1499.7,30.6,148.0,674.48,0
4037,297.4,309.1,1329.49,49.8,150.0,441.77,1
4038,298.3,307.7,1384.59,41.4,10.0,567.12,0
4039,302.3,311.7,1297.49,47.0,11.0,656.11,0
4040,,312.6,1445.7,34.2,108.0,647.75,0
4041,300.7,311.0,1284.92,44.3,72.0,568.53,0
4042,299.5,309.2,1302.48,40.9,169.0,493.53,0
4043,299.4,309.0,1491.88,,139.0,574.77,1
4044,301.4,310.4,1439.1,38.6,16.0,512.3,1
4045,298.3,309.1,1235.45,45.3,212.0,501.54,0
4046,,307.9,1310.96,42.0,117.0,697.56,0
4047,301.0,312.2,1433.68,,109.0,596.6,1
4048,300.5,310.3,1503.48,31.5,8.0,511.04,0
4049,,310.4,1271.14,44.5,105.0,617.18,0
4050,300.8,311.4,1365.23,39.9,15.0,450.04,1
4051,,311.2,1641.79,25.5,114.0,704.74,1
4052,300.7,309.5,1788.8,19.7,2.0,534.0,1
4053,297.4,308.7,1318.79,37.6,118.0,365.61,0
4054,299.2,310.7,1402.64,36.3,175.0,607.33,0
4055,299.4,309.0,1625.95,24.3,128.0,717.31,1
4056,298.6,309.6,1298.63,42.5,16.0,670.04,0
4057,298.7,310.1,1369.22,42.5,61.0,540.95,0
4058,301.4,311.1,1346.46,41.9,142.0,594.53,0
4059,298.3,309.1,1265.77,45.1,138.0,403.97,0
4060,299.1,308.6,1351.53,45.1,185.0,566.0,0
4061,298.6,309.7,1213.41,54.0,6.0,473.57,0
4062,303.0,312.5,1370.78,42.1,76.0,635.15,0
4063,303.5,312.3,1461.6,35.2,74.0,507.95,0
4064,301.4,310.7,1329.11,38.3,95.0,654.42,0
4065,298.5,308.4,1366.42,26.0,8.0,509.12,0
4066,300.1,309.6,1421.21,36.7,165.0,529.07,0
4067,297.6,309.5,1359.24,30.9,151.0,501.28,1
4068,300.3,311.4,1583.4,24.8,34.0,638.89,1
4069,298.7,309.5,1270.41,46.0,113.0,526.62,0
4070,299.1,310.3,1356.32,46.7,84.0,410.73,0
4071,298.8,,1314.49,39.4,141.0,723.72,0
4072,297.0,307.9,1381.07,39.2,151.0,655.62,0
4073,298.9,310.1,1239.73,44.4,76.0,541.6,0
4074,298.5,309.6,1441.21,32.2,89.0,575.01,0
4075,297.5,308.5,1511.41,30.3,26.0,611.17,1
4076,297.6,,1265.86,38.2,85.0,269.08,0
4077,296.8,308.1,1357.58,62.0,199.0,448.82,0
4078,303.5,312.3,1236.38,48.6,193.0,612.96,1
4079,,310.0,1277.84,48.9,185.0,364.59,0
4080,298.2,308.2,1280.58,47.1,153.0,592.89,0
4081,302.7,,2459.66,9.7,2.0,846.76,1
4082,302.5,311.9,1337.78,42.9,52.0,509.45,0
4083,299.2,308.5,1326.27,44.7,195.0,527.26,0
4084,300.0,309.6,1350.87,46.4,150.0,410.36,0
4085,302.3,311.0,1408.23,36.6,143.0,603.4,0
4086,300.3,311.5,1350.31,40.9,76.0,522.73,0
4087,300.1,309.8,1379.92,35.2,21.0,504.02,0
4088,298.2,308.1,1319.21,49.9,69.0,599.06,0
4089,297.7,309.1,1370.4,42.1,58.0,607.57,0
4090,297.8,307.3,1615.26,26.0,222.0,591.12,1
4091,299.3,308.7,1282.61,44.4,82.0,393.13,0
4092,304.1,,1515.0,34.6,33.0,581.84,0
4093,299.2,310.3,1309.66,38.9,160.0,517.1,1
4094,302.2,,1334.72,39.6,97.0,380.6,0
4095,299.1,308.3,1253.31,43.4,16.0,335.84,1
4096,298.7,309.9,1300.77,53.0,144.0,380.88,0
4097,298.0,307.5,1492.34,27.8,26.0,526.43,0
4098,298.2,308.3,1657.44,24.2,49.0,718.22,0
4099,296.3,307.3,1419.22,31.4,5.0,595.23,0
4100,303.4,311.4,1469.4,29.6,122.0,494.35,1
4101,303.7,312.5,1337.48,33.3,182.0,635.83,1
4102,,308.4,1400.17,32.4,173.0,624.31,0
4103,297.8,308.8,1417.71,35.2,66.0,503.86,0
4104,,308.8,1293.38,41.2,150.0,609.71,0
4105,298.9,310.5,1545.46,26.9,17.0,769.89,1
4106,297.3,308.4,1323.98,,65.0,625.7,1
4107,304.3,313.6,1272.42,56.0,19.0,581.77,0
4108,300.8,311.7,1579.67,29.0,8.0,638.03,1
4109,298.8,309.8,1371.42,28.2,67.0,451.38,1
4110,297.1,307.9,1334.02,38.3,170.0,423.35,0
4111,302.0,310.9,1224.84,55.5,59.0,601.83,0
4112,303.1,,1204.12,51.8,97.0,436.76,0
4113,296.6,308.0,1755.4,22.3,208.0,652.16,0
4114,301.2,311.1,1410.47,39.7,20.0,610.24,0
4115,300.7,311.7,1876.2,18.9,232.0,949.24,1
4116,298.4,308.2,1163.38,60.7,216.0,424.62,0
4117,301.1,310.9,1235.23,45.1,12.0,394.39,0
4118,297.4,308.0,1268.0,42.4,190.0,532.38,0
4119,300.5,309.5,1540.64,27.6,67.0,682.21,1
4120,300.4,311.8,1186.24,57.9,168.0,348.8,0
4121,300.6,309.5,1835.79,21.4,64.0,736.4,1
4122,299.9,310.1,1211.87,56.3,179.0,433.63,0
4123,303.5,312.3,1385.13,41.7,32.0,493.23,0
4124,299.6,309.0,1357.51,36.1,76.0,631.3,0
4125,,312.9,1658.49,23.7,16.0,537.65,1
4126,300.5,311.5,1349.51,38.4,67.0,478.33,0
4127,299.8,311.2,1930.87,16.6,144.0,792.05,1
4128,298.3,308.4,1194.45,49.2,166.0,431.79,0
4129,301.5,310.4,1440.01,36.8,50.0,641.36,0
4130,303.8,313.2,1364.13,39.4,159.0,581.6,0
4131,302.5,312.0,1411.06,29.4,192.0,572.4,0
4132,300.7,,1668.65,24.5,19.0,743.8,1
4133,,311.7,1376.49,45.4,130.0,594.66,0
4134,304.1,313.2,1360.82,34.6,139.0,506.04,0
4135,298.8,309.8,1345.1,45.5,64.0,405.59,0
4136,301.1,310.0,1366.13,38.0,,520.24,0
4137,299.7,309.3,1410.14,35.8,6.0,611.75,0
4138,296.9,307.5,1350.55,44.4,16.0,328.3,0
4139,,311.8,1335.42,41.9,207.0,454.27,0
4140,302.7,310.5,1209.27,41.8,,424.92,0
4141,297.1,307.8,1302.35,43.7,,481.37,1
4142,301.1,,1383.06,39.6,167.0,654.05,0
4143,300.4,311.4,1294.33,,122.0,530.94,0
4144,297.6,308.6,1333.61,39.8,19.0,541.1,1
4145,297.6,308.6,1253.26,53.4,175.0,486.21,0
4146,302.2,,1336.09,47.0,187.0,562.59,0
4147,297.4,308.0,1407.54,34.6,181.0,562.25,0
4148,300.6,309.4,1353.51,40.6,99.0,509.2,0
4149,299.4,309.2,1302.32,42.1,22.0,548.54,0
4150,300.9,312.0,1245.31,50.7,185.0,414.9,0
4151,297.8,307.5,1239.26,,109.0,406.04,0
4152,301.9,309.8,1527.65,27.5,126.0,615.01,0
4153,300.4,309.8,1253.26,48.1,201.0,357.47,0
4154,298.4,308.2,1436.88,34.9,,501.37,0
4155,301.5,310.4,1732.68,21.8,9.0,707.63,0
4156,299.7,309.2,1276.58,54.1,,600.17,0
4157,295.6,306.2,1276.94,51.6,126.0,480.05,0
4158,303.4,311.6,1561.65,30.1,182.0,732.92,1
4159,298.4,308.1,1350.1,46.0,203.0,420.38,1
4160,304.3,313.6,1447.42,32.1,202.0,652.21,0
4161,303.6,311.8,1377.08,31.7,97.0,592.56,1
4162,298.7,309.9,1449.18,33.0,203.0,583.25,1
4163,303.7,313.0,1293.02,44.1,,676.06,0
4164,300.6,309.4,1239.38,51.6,71.0,536.29,0
4165,299.3,308.4,1227.96,47.4,3.0,518.98,0
4166,300.9,311.5,1343.3,21.8,12.0,357.85,0
4167,303.5,312.9,1677.86,23.3,100.0,735.57,0
4168,298.5,308.1,1400.14,31.1,34.0,597.39,0
4169,301.7,311.1,1298.55,39.8,118.0,372.31,0
4170,300.4,309.9,2325.28,12.8,81.0,930.66,1
4171,302.2,310.8,1983.11,16.6,47.0,771.24,1
4172,297.9,307.8,1277.21,46.9,73.0,573.65,1
4173,,312.0,1473.59,34.9,115.0,619.76,0
4174,299.8,309.2,1421.22,35.4,158.0,601.3,1
4175,301.5,310.7,1331.16,47.3,77.0,546.58,0
4176,300.2,311.4,1264.29,37.9,36.0,378.59,0
4177,298.3,309.7,1372.95,44.3,173.0,515.91,0
4178,,310.1,2431.82,12.6,,697.71,1
4179,301.8,310.9,1683.13,20.9,23.0,745.14,1
4180,298.6,309.9,1355.09,34.0,215.0,527.18,0
4181,298.1,,1234.4,55.7,30.0,502.3,0
4182,297.0,308.1,2316.49,13.3,98.0,802.99,1
4183,300.7,311.3,1315.6,39.8,50.0,477.78,0
4184,302.5,,1335.23,53.6,194.0,640.37,0
4185,300.0,309.6,1417.7,32.6,152.0,623.08,0
4186,303.6,312.9,1466.12,31.9,53.0,612.18,1
4187,302.3,311.2,1394.45,40.6,66.0,490.1,0
4188,300.1,311.4,1569.99,29.3,71.0,552.0,1
4189,298.5,309.6,1337.07,39.4,84.0,428.41,1
4190,299.1,310.5,1574.69,26.9,,607.0,1
4191,301.1,312.3,1312.49,35.3,65.0,526.17,0
4192,297.7,,1386.01,36.8,74.0,498.3,0
4193,298.9,310.1,1322.41,43.4,50.0,618.58,0
4194,300.7,309.5,1490.55,31.3,90.0,499.88,0
4195,298.4,308.5,1368.68,27.4,55.0,574.82,0
4196,298.8,309.9,1293.5,45.2,40.0,581.75,1
4197,301.6,310.9,1357.52,,152.0,430.74,0
4198,301.3,310.7,1396.2,39.3,31.0,633.3,0
4199,297.9,308.1,1247.99,50.3,193.0,566.05,0
4200,297.5,309.2,1277.49,44.8,24.0,500.68,0
4201,299.8,310.6,1266.87,44.6,116.0,388.5,0
4202,299.0,308.7,1341.12,38.6,16.0,371.93,0
4203,300.1,311.3,1176.14,64.7,66.0,438.09,0
4204,299.4,308.6,1304.21,42.7,183.0,482.6,0
4205,301.4,311.1,1624.38,26.0,135.0,664.54,0
4206,297.7,308.5,1224.11,56.7,203.0,564.23,0
4207,300.5,309.4,1468.77,36.2,103.0,558.3,1
4208,302.6,311.4,1562.56,25.8,128.0,812.29,0
4209,302.3,311.0,1315.04,43.7,152.0,425.75,0
4210,300.6,310.7,1257.12,53.7,80.0,432.38,0
4211,297.3,308.2,1603.35,26.8,125.0,576.15,0
4212,299.8,309.4,1294.32,47.8,130.0,473.29,0
4213,298.8,308.6,1512.99,29.4,95.0,531.07,0
4214,300.1,309.4,1390.36,39.7,42.0,483.35,0
4215,301.3,310.1,1154.47,56.8,195.0,503.05,0
4216,298.0,308.7,1332.1,30.7,106.0,510.76,0
4217,299.1,308.5,1516.73,,74.0,630.73,1
4218,297.6,309.0,1284.52,45.6,179.0,640.71,0
4219,302.4,310.3,1232.8,,,437.95,0
4220,298.0,308.7,1303.09,48.2,204.0,577.37,0
4221,302.9,312.6,1239.41,46.4,82.0,523.19,0
4222,298.1,,1320.57,54.1,113.0,556.08,0
4223,300.3,311.7,1448.76,33.6,59.0,510.88,1
4224,300.1,309.6,1414.63,34.8,32.0,626.53,0
4225,297.2,308.2,1515.18,28.1,133.0,605.43,1
4226,299.0,310.3,1351.42,46.6,144.0,428.6,0
4227,300.6,312.0,1511.38,29.4,134.0,591.26,0
4228,299.7,310.3,1500.77,34.5,6.0,589.01,1
4229,301.4,311.2,1195.62,50.6,37.0,566.94,0
4230,,310.7,1360.73,44.4,96.0,513.5,0
4231,299.4,310.8,1236.41,53.9,215.0,604.96,0
4232,,308.3,1383.66,,51.0,601.32,0
4233,299.7,309.5,1255.95,49.7,184.0,424.84,0
4234,297.4,308.3,1424.07,38.3,0.0,572.96,0
4235,298.3,309.0,1262.0,45.4,98.0,457.16,0
4236,296.4,307.1,1477.66,32.5,146.0,493.11,1
4237,297.9,307.8,1381.82,38.5,123.0,403.07,0
4238,300.9,311.0,1297.48,49.0,61.0,612.17,0
4239,300.0,309.0,1222.04,45.8,81.0,398.31,0
4240,300.1,309.6,1481.59,,43.0,513.64,0
4241,299.5,309.2,1265.65,47.3,20.0,441.7,0
4242,300.8,311.0,1399.31,44.4,86.0,511.51,0
4243,,309.7,1779.98,22.1,171.0,712.67,0
4244,299.9,309.2,1241.43,51.2,185.0,562.54,0
4245,302.1,310.9,1332.6,42.5,198.0,598.97,0
4246,298.1,,1190.31,43.3,155.0,455.72,0
4247,299.0,310.1,1424.67,35.8,142.0,685.43,1
4248,297.9,307.6,1273.43,43.0,207.0,374.28,1
4249,299.6,309.0,1223.75,60.4,149.0,415.25,0
4250,299.1,308.3,1330.3,38.1,32.0,415.06,0
4251,297.6,308.7,1340.35,46.6,54.0,625.33,0
4252,302.3,311.6,1330.39,32.3,150.0,592.78,0
4253,300.7,312.3,1311.39,49.0,69.0,597.65,0
4254,299.1,308.3,1305.47,42.8,,614.47,0
4255,,308.7,1220.1,48.5,181.0,475.88,1
4256,301.7,311.3,1534.38,30.5,77.0,617.92,0
4257,299.3,310.4,1381.71,41.6,25.0,493.1,0
4258,299.7,309.3,1293.32,44.1,60.0,402.91,0
4259,303.0,312.3,1365.13,38.5,134.0,557.55,0
4260,302.2,310.9,1179.72,53.4,58.0,372.46,0
4261,300.7,309.5,1458.93,29.0,17.0,436.74,0
4262,299.9,309.2,1196.48,49.8,182.0,370.93,0
4263,297.4,308.5,1482.29,33.8,132.0,474.84,0
4264,299.2,310.4,1228.85,55.4,76.0,500.41,0
4265,298.9,310.0,1462.3,31.2,76.0,555.39,1
4266,300.2,310.3,1424.7,36.1,36.0,571.22,0
4267,297.5,308.7,1295.61,46.2,,599.98,0
4268,303.4,311.8,1527.73,28.3,175.0,742.62,0
4269,298.2,308.9,1293.76,53.1,83.0,447.04,0
4270,300.3,310.2,1225.51,48.8,36.0,662.67,0
4271,301.6,310.5,1417.31,34.5,102.0,656.91,1
4272,299.2,308.5,1252.97,53.4,100.0,594.76,0
4273,303.5,312.6,1250.38,51.6,62.0,511.7,0
4274,304.3,313.5,2041.15,15.1,172.0,823.01,1
4275,303.7,,1349.03,47.4,48.0,567.81,0
4276,296.7,307.8,1300.06,39.2,35.0,660.49,0
4277,299.0,309.9,1463.03,34.0,92.0,635.67,0
4278,297.3,308.7,1267.18,42.8,153.0,364.71,1
4279,300.9,311.9,1189.6,56.1,35.0,436.41,1
4280,298.6,309.8,1348.35,,113.0,532.36,0
